Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","67","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","68","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","69","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","69","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","70","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","70","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","71","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","71","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","70","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","70","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","69","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","68","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","67","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","66","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","63","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","63","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","62","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","62","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","62","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","63","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","67","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","68","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","70","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","72","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","74","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","76","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","78","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","79","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","80","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","81","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","82","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","83","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","83","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","84","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","85","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","86","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","87","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","88","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","89","","Official data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","90","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","20959","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","21295","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","21631","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","21964","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","22294","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","22619","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","22941","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","23269","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","23613","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","23979","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","24371","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","24786","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","25215","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","25647","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","26070","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","26484","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","26890","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","27293","","Official data"
"FBS","Food Balance Sheets","9","Argentina","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","27701","","Official data"
